order_id,member_sk,member_id,product_sk,date_key,order_status,quantity,amount_twd,coupon_discount_twd
O0008646,491,M00423,58,20260630,cancelled,1,1010.0,600
O0008647,313,M00266,79,20260523,paid,3,112631.0,200
O0008648,64,M00056,85,20260501,paid,2,18563.0,0
O0008649,489,M00421,42,20260604,cancelled,1,9649.0,600
O0008650,29,M00025,68,20260523,paid,1,111555.0,0
O0008651,475,M00408,34,20260506,completed,2,100326.0,800
O0008652,63,M00055,60,20260524,completed,1,82856.0,600
O0008653,307,M00260,45,20260601,completed,3,37110.0,400
O0008654,563,M00487,83,20260521,cancelled,1,39842.0,600
O0008655,269,M00230,7,20260613,paid,2,63587.0,200
O0008656,431,M00368,72,20260531,cancelled,3,40889.0,0
O0008657,464,M00398,21,20260510,paid,3,62404.0,200
O0008658,263,M00226,93,20260513,cancelled,2,67165.0,0
O0008659,578,M00498,6,20260524,paid,2,12445.0,0
O0008660,309,M00262,45,20260616,paid,2,22123.0,0
O0008661,404,M00346,6,20260501,completed,2,103290.0,600
O0008662,404,M00346,36,20260521,paid,1,107822.0,200
O0008663,218,M00188,28,20260512,paid,2,70307.0,0
O0008664,460,M00394,100,20260608,completed,3,108442.0,400
O0008665,376,M00321,84,20260613,completed,2,103619.0,400
O0008666,108,M00094,29,20260513,paid,3,1729.0,800
O0008667,179,M00155,1,20260627,completed,1,82347.0,200
O0008668,542,M00468,66,20260517,completed,3,56083.0,400
O0008669,253,M00217,10,20260516,completed,2,49137.0,600
O0008670,450,M00385,73,20260513,paid,2,24513.0,200
O0008671,196,M00171,99,20260612,cancelled,1,30398.0,600
O0008672,463,M00397,66,20260617,paid,3,83340.0,600
O0008673,253,M00217,94,20260513,completed,3,3004.0,600
O0008674,463,M00397,3,20260520,completed,1,59852.0,800
O0008675,185,M00161,100,20260617,paid,2,78620.0,600
O0008676,23,M00020,71,20260616,paid,3,49088.0,800
O0008677,349,M00298,98,20260525,paid,2,106493.0,400
O0008678,421,M00359,41,20260517,paid,3,79898.0,200
O0008679,356,M00305,89,20260523,paid,3,116644.0,0
O0008680,519,M00447,60,20260629,cancelled,1,13270.0,0
O0008681,315,M00268,11,20260610,completed,3,113905.0,600
O0008682,371,M00317,68,20260503,cancelled,2,87722.0,400
O0008683,207,M00179,38,20260612,paid,2,39201.0,800
O0008684,305,M00258,46,20260630,cancelled,3,114698.0,600
O0008685,225,M00193,2,20260506,completed,2,59515.0,0
O0008686,561,M00485,58,20260518,cancelled,2,105995.0,200
O0008687,534,M00461,45,20260608,paid,2,51550.0,200
O0008688,431,M00368,88,20260531,cancelled,1,72448.0,200
O0008689,34,M00028,12,20260517,paid,2,78944.0,400
O0008690,403,M00345,23,20260517,completed,2,79043.0,0
O0008691,564,M00488,18,20260515,paid,3,91184.0,0
O0008692,52,M00046,61,20260503,paid,2,17622.0,800
O0008693,116,M00102,83,20260628,cancelled,2,98056.0,400
O0008694,77,M00066,37,20260528,paid,1,21829.0,600
O0008695,68,M00059,61,20260505,completed,2,27773.0,400
O0008696,159,M00138,82,20260513,cancelled,3,97024.0,600
O0008697,87,M00075,93,20260623,completed,3,29967.0,0
O0008698,60,M00052,77,20260612,paid,3,88140.0,600
O0008699,302,M00256,73,20260602,paid,2,47448.0,200
O0008700,514,M00442,86,20260619,cancelled,2,114415.0,800
O0008701,62,M00054,28,20260627,paid,2,35366.0,600
O0008702,403,M00345,86,20260613,completed,1,94468.0,600
O0008703,483,M00415,25,20260526,paid,2,28918.0,200
O0008704,426,M00364,91,20260627,cancelled,1,71600.0,800
O0008705,159,M00138,76,20260602,paid,2,115154.0,200
O0008706,224,M00192,88,20260629,paid,1,110855.0,800
O0008707,563,M00487,60,20260526,paid,2,84831.0,200
O0008708,460,M00394,34,20260508,completed,1,118950.0,0
O0008709,405,M00347,80,20260623,paid,1,100849.0,800
O0008710,370,M00316,5,20260613,paid,2,68418.0,200
O0008711,461,M00395,62,20260611,completed,2,101798.0,400
O0008712,422,M00360,52,20260516,completed,1,47030.0,0
O0008713,335,M00286,58,20260513,paid,3,7714.0,200
O0008714,98,M00086,50,20260603,cancelled,3,6655.0,0
O0008715,275,M00234,60,20260620,completed,3,112717.0,200
O0008716,357,M00305,49,20260605,paid,2,97766.0,800
O0008717,451,M00386,31,20260511,paid,3,92595.0,0
O0008718,51,M00045,49,20260524,paid,2,76492.0,600
O0008719,165,M00144,9,20260506,completed,2,97387.0,400
O0008720,450,M00385,62,20260527,completed,1,15910.0,200
O0008721,548,M00472,46,20260618,cancelled,3,39075.0,600
O0008722,128,M00113,17,20260625,paid,3,87940.0,600
O0008723,481,M00413,23,20260505,paid,3,35919.0,0
O0008724,203,M00176,40,20260628,paid,2,101243.0,400
O0008725,334,M00285,91,20260515,completed,2,70635.0,200
O0008726,158,M00137,48,20260529,paid,3,118854.0,400
O0008727,465,M00399,22,20260627,paid,3,27250.0,200
O0008728,539,M00466,36,20260504,completed,1,24544.0,800
O0008729,211,M00182,39,20260626,completed,2,90258.0,200
O0008730,20,M00018,54,20260613,paid,2,64287.0,400
O0008731,135,M00117,85,20260616,paid,3,85404.0,800
O0008732,530,M00457,18,20260622,paid,3,83808.0,800
O0008733,448,M00383,56,20260522,paid,3,59899.0,400
O0008734,300,M00254,91,20260531,paid,3,55029.0,600
O0008735,155,M00135,68,20260602,paid,2,60230.0,800
O0008736,153,M00134,1,20260609,paid,1,40833.0,800
O0008737,77,M00066,100,20260526,completed,1,119682.0,0
O0008738,541,M00467,62,20260531,cancelled,2,86255.0,800
O0008739,303,M00257,84,20260531,cancelled,1,43230.0,200
O0008740,80,M00069,54,20260614,completed,1,111857.0,600
O0008741,60,M00052,66,20260605,completed,2,100861.0,0
O0008742,379,M00324,44,20260519,completed,1,31906.0,400
O0008743,479,M00412,87,20260507,completed,1,25532.0,400
O0008744,47,M00041,16,20260503,completed,1,26596.0,0
O0008745,532,M00459,52,20260524,paid,2,67541.0,800
O0008746,518,M00446,16,20260524,completed,1,39944.0,800
O0008747,148,M00129,35,20260623,paid,3,110619.0,800
O0008748,349,M00298,63,20260617,paid,2,115625.0,0
O0008749,141,M00122,71,20260630,completed,2,49400.0,800
O0008750,160,M00139,42,20260525,completed,1,10265.0,200
O0008751,36,M00030,41,20260524,paid,3,48815.0,0
O0008752,368,M00315,57,20260609,paid,3,11636.0,0
O0008753,198,M00173,42,20260504,completed,2,72839.0,0
O0008754,129,M00114,51,20260620,paid,2,110609.0,600
O0008755,434,M00371,8,20260609,completed,3,101031.0,800
O0008756,565,M00489,3,20260616,paid,3,108979.0,0
O0008757,244,M00209,97,20260601,paid,1,117062.0,800
O0008758,87,M00075,69,20260624,cancelled,1,114117.0,600
O0008759,159,M00138,14,20260503,paid,2,22023.0,800
O0008760,165,M00144,15,20260527,paid,3,82050.0,400
O0008761,27,M00023,44,20260530,cancelled,1,52184.0,800
O0008762,256,M00219,34,20260513,paid,3,68771.0,0
O0008763,73,M00062,85,20260624,cancelled,3,116191.0,400
O0008764,310,M00263,14,20260607,paid,3,18989.0,400
O0008765,361,M00309,70,20260608,paid,2,118294.0,0
O0008766,305,M00258,22,20260603,paid,2,6759.0,800
O0008767,493,M00425,94,20260627,completed,2,85934.0,400
O0008768,121,M00107,1,20260504,cancelled,3,118201.0,200
O0008769,165,M00144,8,20260530,paid,2,61606.0,400
O0008770,281,M00239,98,20260519,paid,3,30529.0,0
O0008771,54,M00047,11,20260619,completed,1,27200.0,200
O0008772,524,M00452,46,20260521,completed,1,104828.0,400
O0008773,460,M00394,16,20260618,completed,1,14222.0,400
O0008774,23,M00020,66,20260508,paid,1,70228.0,200
O0008775,557,M00481,26,20260517,paid,2,87810.0,400
O0008776,416,M00356,71,20260512,paid,1,32009.0,0
O0008777,149,M00130,55,20260615,completed,1,92247.0,200
O0008778,71,M00061,34,20260602,paid,2,4905.0,800
O0008779,336,M00287,69,20260524,cancelled,1,96773.0,200
O0008780,159,M00138,56,20260609,paid,2,27373.0,400
O0008781,491,M00423,45,20260508,paid,1,7648.0,0
O0008782,478,M00411,86,20260513,completed,1,113386.0,200
O0008783,537,M00464,51,20260603,paid,2,45914.0,200
O0008784,408,M00350,65,20260507,cancelled,1,44410.0,800
O0008785,93,M00081,16,20260517,paid,3,105192.0,400
O0008786,167,M00146,90,20260623,completed,3,58394.0,200
O0008787,414,M00354,90,20260629,completed,3,6866.0,0
O0008788,575,M00496,1,20260611,completed,1,26218.0,600
O0008789,328,M00280,40,20260617,completed,2,84831.0,600
O0008790,517,M00445,30,20260606,paid,1,99865.0,800
O0008791,525,M00453,67,20260513,paid,3,38945.0,400
O0008792,367,M00314,34,20260527,completed,3,43958.0,600
O0008793,410,M00351,17,20260617,completed,2,29198.0,400
O0008794,562,M00486,85,20260508,cancelled,1,35424.0,0
O0008795,473,M00406,76,20260612,completed,3,6778.0,200
O0008796,295,M00250,31,20260603,cancelled,1,40225.0,400
O0008797,444,M00379,75,20260627,completed,1,79748.0,200
O0008798,290,M00246,3,20260602,completed,1,32483.0,200
O0008799,281,M00239,85,20260529,completed,3,17760.0,400
O0008800,34,M00028,80,20260519,cancelled,3,104074.0,400
O0008801,20,M00018,23,20260511,paid,2,7563.0,200
O0008802,57,M00050,69,20260629,cancelled,1,19443.0,600
O0008803,47,M00041,74,20260511,paid,1,71394.0,600
O0008804,314,M00267,21,20260529,cancelled,2,43131.0,200
O0008805,526,M00454,84,20260512,completed,1,28448.0,600
O0008806,212,M00183,67,20260522,paid,2,36114.0,800
O0008807,19,M00017,47,20260512,paid,3,23087.0,600
O0008808,463,M00397,48,20260625,completed,2,97908.0,200
O0008809,61,M00053,11,20260615,completed,2,50739.0,400
O0008810,164,M00143,100,20260602,cancelled,3,50975.0,0
O0008811,20,M00018,64,20260523,completed,3,86488.0,200
O0008812,231,M00198,33,20260622,completed,3,61673.0,400
O0008813,351,M00300,10,20260526,paid,3,103475.0,400
O0008814,231,M00198,26,20260624,paid,3,80461.0,600
O0008815,138,M00120,52,20260630,completed,2,12252.0,600
O0008816,204,M00177,81,20260518,paid,1,108426.0,800
O0008817,119,M00105,64,20260613,completed,1,92513.0,200
O0008818,296,M00251,97,20260514,cancelled,3,75420.0,800
O0008819,573,M00495,87,20260508,paid,3,37021.0,600
O0008820,189,M00165,83,20260630,cancelled,3,38704.0,200
O0008821,42,M00036,56,20260601,paid,1,62571.0,600
O0008822,263,M00226,4,20260621,paid,2,34159.0,0
O0008823,91,M00079,90,20260522,cancelled,1,105998.0,200
O0008824,554,M00478,62,20260508,completed,3,67533.0,0
O0008825,276,M00235,56,20260501,paid,3,68377.0,400
O0008826,6,M00006,6,20260601,completed,1,73068.0,0
O0008827,161,M00140,10,20260619,cancelled,1,83230.0,200
O0008828,156,M00136,9,20260522,paid,1,92521.0,800
O0008829,188,M00164,50,20260607,cancelled,3,85737.0,400
O0008830,239,M00204,63,20260607,paid,2,26257.0,600
O0008831,162,M00141,29,20260508,paid,1,20646.0,0
O0008832,7,M00007,32,20260509,paid,3,113871.0,0
O0008833,472,M00405,12,20260523,completed,3,73304.0,200
O0008834,327,M00279,80,20260629,completed,3,90963.0,0
O0008835,155,M00135,56,20260617,completed,2,105417.0,200
O0008836,85,M00073,14,20260617,cancelled,1,117051.0,400
O0008837,563,M00487,92,20260511,paid,3,42822.0,200
O0008838,327,M00279,14,20260623,paid,1,74213.0,600
O0008839,385,M00329,31,20260512,completed,3,104262.0,800
O0008840,299,M00253,48,20260609,paid,3,103819.0,0
O0008841,65,M00057,19,20260531,paid,1,106301.0,600
O0008842,154,M00135,16,20260525,cancelled,3,43011.0,800
O0008843,508,M00437,78,20260503,completed,3,21001.0,200
O0008844,225,M00193,97,20260525,cancelled,2,96789.0,0
O0008845,216,M00187,57,20260528,paid,1,60004.0,0
O0008846,348,M00297,63,20260626,paid,3,28527.0,600
O0008847,464,M00398,62,20260607,completed,3,119898.0,400
O0008848,261,M00224,82,20260530,paid,3,30321.0,400
O0008849,574,M00496,35,20260522,cancelled,3,83835.0,200
O0008850,329,M00281,90,20260518,paid,1,67855.0,800
O0008851,117,M00103,42,20260511,cancelled,2,84349.0,400
O0008852,190,M00166,45,20260527,completed,3,32422.0,0
O0008853,303,M00257,68,20260509,completed,3,93835.0,600
O0008854,6,M00006,19,20260628,paid,3,26356.0,0
O0008855,20,M00018,13,20260513,completed,2,109883.0,0
O0008856,488,M00420,33,20260614,paid,1,48602.0,600
O0008857,542,M00468,72,20260509,paid,2,80631.0,600
O0008858,23,M00020,59,20260611,cancelled,2,84205.0,800
O0008859,188,M00164,25,20260515,cancelled,1,26092.0,400
O0008860,354,M00303,46,20260605,cancelled,1,88532.0,600
O0008861,155,M00135,15,20260604,paid,2,78530.0,800
O0008862,438,M00374,97,20260531,cancelled,1,17616.0,200
O0008863,297,M00251,38,20260624,completed,2,95329.0,600
O0008864,46,M00040,50,20260601,paid,3,82448.0,200
O0008865,206,M00178,10,20260513,paid,2,90944.0,400
O0008866,104,M00091,23,20260604,completed,3,33943.0,400
O0008867,442,M00377,94,20260614,completed,2,63686.0,0
O0008868,517,M00445,79,20260602,paid,3,113988.0,400
O0008869,320,M00272,47,20260619,completed,2,88958.0,200
O0008870,424,M00362,70,20260513,completed,2,28904.0,0
O0008871,466,M00400,48,20260601,paid,2,116981.0,600
O0008872,121,M00107,79,20260503,paid,1,96118.0,0
O0008873,126,M00111,39,20260609,cancelled,1,117088.0,800
O0008874,305,M00258,50,20260620,cancelled,2,101250.0,200
O0008875,49,M00043,10,20260524,paid,3,49146.0,0
O0008876,350,M00299,86,20260504,cancelled,2,66262.0,800
O0008877,426,M00364,69,20260511,cancelled,2,106912.0,0
O0008878,541,M00467,88,20260617,cancelled,3,93145.0,800
O0008879,506,M00435,52,20260512,completed,3,40905.0,200
O0008880,428,M00365,9,20260608,completed,2,40528.0,400
O0008881,362,M00310,97,20260516,completed,3,26600.0,600
O0008882,229,M00196,60,20260619,paid,2,104084.0,0
O0008883,517,M00445,8,20260603,cancelled,1,86833.0,400
O0008884,191,M00167,73,20260507,paid,2,65058.0,600
O0008885,219,M00189,8,20260514,paid,2,72522.0,0
O0008886,286,M00242,83,20260523,cancelled,1,90564.0,800
O0008887,282,M00240,51,20260527,paid,1,35260.0,200
O0008888,464,M00398,47,20260502,paid,3,44442.0,200
O0008889,92,M00080,39,20260604,paid,1,60908.0,400
O0008890,513,M00442,71,20260511,paid,1,66487.0,600
O0008891,59,M00052,40,20260510,paid,1,39505.0,0
O0008892,451,M00386,72,20260523,paid,2,57049.0,600
O0008893,154,M00135,61,20260527,paid,3,101358.0,0
O0008894,537,M00464,96,20260501,paid,3,105570.0,800
O0008895,113,M00099,32,20260526,paid,1,35439.0,600
O0008896,378,M00323,29,20260616,completed,1,91127.0,400
O0008897,505,M00434,3,20260625,paid,3,25404.0,800
O0008898,412,M00352,50,20260622,paid,2,44561.0,400
O0008899,410,M00351,22,20260625,completed,3,45109.0,600
O0008900,211,M00182,81,20260629,completed,2,64937.0,600
O0008901,199,M00173,32,20260610,paid,3,108066.0,800
O0008902,204,M00177,36,20260511,cancelled,2,95796.0,200
O0008903,230,M00197,90,20260526,completed,2,84222.0,0
O0008904,256,M00219,44,20260614,paid,3,13158.0,0
O0008905,366,M00313,50,20260606,paid,2,10470.0,800
O0008906,519,M00447,47,20260605,completed,1,95985.0,0
O0008907,376,M00321,39,20260517,completed,2,7198.0,0
O0008908,137,M00119,55,20260513,cancelled,3,1554.0,800
O0008909,67,M00058,65,20260622,cancelled,1,11775.0,0
O0008910,241,M00206,40,20260605,paid,2,13586.0,800
O0008911,162,M00141,35,20260510,paid,2,42243.0,600
O0008912,277,M00236,78,20260514,paid,1,65493.0,800
O0008913,94,M00082,13,20260511,paid,3,100598.0,600
O0008914,366,M00313,63,20260621,completed,1,73548.0,600
O0008915,301,M00255,45,20260519,paid,1,112819.0,400
O0008916,97,M00085,59,20260608,paid,1,30875.0,400
O0008917,145,M00126,33,20260530,paid,3,105487.0,200
O0008918,308,M00261,34,20260512,completed,1,74848.0,200
O0008919,328,M00280,37,20260529,completed,2,87267.0,200
O0008920,500,M00430,78,20260602,paid,2,115314.0,600
O0008921,388,M00331,33,20260511,paid,2,11562.0,400
O0008922,397,M00339,59,20260622,completed,2,96758.0,600
O0008923,503,M00433,23,20260526,paid,3,104134.0,800
O0008924,469,M00402,30,20260604,completed,3,29192.0,600
O0008925,115,M00101,8,20260530,cancelled,2,63744.0,200
O0008926,418,M00357,7,20260604,paid,2,63138.0,200
O0008927,396,M00338,74,20260623,paid,3,83483.0,0
O0008928,532,M00459,39,20260626,completed,3,67745.0,800
O0008929,467,M00401,65,20260510,completed,2,99648.0,400
O0008930,188,M00164,6,20260625,paid,2,94130.0,200
O0008931,372,M00317,57,20260622,cancelled,2,110720.0,0
O0008932,477,M00410,60,20260509,paid,1,37466.0,0
O0008933,183,M00159,22,20260628,paid,1,85040.0,200
O0008934,567,M00490,71,20260608,completed,3,114225.0,400
O0008935,47,M00041,31,20260620,paid,3,60462.0,600
O0008936,490,M00422,94,20260503,completed,2,105741.0,0
O0008937,54,M00047,81,20260610,paid,3,75952.0,0
O0008938,91,M00079,50,20260518,paid,1,87503.0,400
O0008939,414,M00354,25,20260513,completed,3,108294.0,0
O0008940,321,M00273,88,20260529,cancelled,3,79150.0,600
O0008941,97,M00085,67,20260624,cancelled,1,106050.0,600
O0008942,363,M00311,52,20260530,cancelled,2,112514.0,0
O0008943,469,M00402,49,20260605,completed,2,43289.0,200
O0008944,323,M00275,87,20260605,paid,1,37546.0,800
O0008945,176,M00152,62,20260627,completed,1,5108.0,200
O0008946,226,M00193,67,20260607,completed,2,23320.0,200
O0008947,15,M00014,73,20260520,paid,3,70719.0,800
O0008948,17,M00015,25,20260511,paid,3,85410.0,600
O0008949,527,M00454,81,20260624,paid,3,52778.0,600
O0008950,2,M00002,75,20260513,completed,3,35719.0,800
O0008951,497,M00427,53,20260610,paid,1,92925.0,400
O0008952,124,M00109,19,20260627,paid,2,4522.0,400
O0008953,40,M00034,43,20260630,paid,3,6999.0,800
O0008954,65,M00057,9,20260525,paid,2,76433.0,800
O0008955,417,M00357,7,20260531,cancelled,2,85793.0,0
O0008956,96,M00084,5,20260623,paid,1,24261.0,200
O0008957,13,M00012,51,20260519,cancelled,2,53058.0,200
O0008958,123,M00109,20,20260528,completed,1,2649.0,600
O0008959,310,M00263,25,20260611,completed,1,97967.0,400
O0008960,24,M00021,44,20260624,paid,3,67586.0,600
O0008961,529,M00456,52,20260612,completed,3,39152.0,800
O0008962,100,M00088,97,20260524,completed,1,30769.0,0
O0008963,23,M00020,10,20260626,paid,2,72807.0,400
O0008964,562,M00486,29,20260519,paid,3,1504.0,800
O0008965,345,M00295,37,20260527,paid,1,47829.0,0
O0008966,464,M00398,76,20260520,paid,1,62558.0,400
O0008967,325,M00277,65,20260519,cancelled,2,46026.0,600
O0008968,220,M00190,21,20260521,paid,2,2487.0,200
O0008969,201,M00174,61,20260603,completed,1,53759.0,200
O0008970,401,M00343,99,20260527,cancelled,3,17125.0,800
O0008971,548,M00472,15,20260617,completed,2,59999.0,0
O0008972,287,M00243,40,20260629,completed,1,15735.0,0
O0008973,212,M00183,56,20260503,paid,3,116800.0,400
O0008974,478,M00411,62,20260521,completed,2,24074.0,600
O0008975,480,M00412,97,20260603,completed,1,34938.0,600
O0008976,36,M00030,11,20260511,paid,2,67728.0,400
O0008977,362,M00310,64,20260525,paid,3,83482.0,200
O0008978,498,M00428,19,20260520,completed,1,28930.0,400
O0008979,122,M00108,42,20260603,paid,1,13372.0,200
O0008980,410,M00351,55,20260515,cancelled,3,2179.0,800
O0008981,168,M00147,67,20260610,paid,2,50430.0,800
O0008982,372,M00317,61,20260621,paid,3,89079.0,400
O0008983,365,M00312,79,20260626,paid,2,42072.0,200
O0008984,221,M00190,29,20260608,completed,1,29081.0,600
O0008985,111,M00097,29,20260618,cancelled,2,41936.0,400
O0008986,438,M00374,91,20260530,paid,2,18043.0,0
O0008987,290,M00246,20,20260503,paid,2,115336.0,800
O0008988,486,M00418,8,20260522,paid,2,107053.0,400
O0008989,214,M00185,19,20260528,completed,2,30209.0,800
O0008990,232,M00199,4,20260517,cancelled,2,70036.0,800
O0008991,265,M00228,57,20260517,completed,1,94297.0,400
O0008992,287,M00243,75,20260515,completed,2,89451.0,800
O0008993,5,M00005,25,20260618,paid,1,49740.0,0
O0008994,364,M00312,10,20260520,completed,3,75516.0,600
O0008995,241,M00206,72,20260603,paid,3,10356.0,0
O0008996,33,M00027,100,20260624,cancelled,2,62556.0,400
O0008997,78,M00067,36,20260502,completed,1,61703.0,400
O0008998,455,M00389,83,20260624,paid,1,115411.0,600
O0008999,4,M00004,46,20260605,cancelled,2,91705.0,200
O0009000,242,M00207,4,20260530,completed,1,89703.0,0
O0009001,556,M00480,90,20260611,cancelled,3,22457.0,600
O0009002,222,M00191,9,20260516,paid,1,6481.0,800
O0009003,219,M00189,29,20260620,completed,2,81862.0,800
O0009004,21,M00019,73,20260501,completed,3,26156.0,600
